athlete_id,meet_name,meet_date,event,result_distance,result_time,wind
35,Marquette Invitational,2026-04-10,4x100,,47.16,
35,UW-La Crosse Ashton May Invitational,2026-04-03,100,,12.61,(1.4)
35,UW-La Crosse Ashton May Invitational,2026-04-03,4x100,,46.91,
35,Joyce Morton-Kief Invite,2026-03-27,100,,12.34,(3.4)
35,Joyce Morton-Kief Invite,2026-03-27,200,,25.57,(2.1)
35,Joyce Morton-Kief Invite,2026-03-27,400,,,
35,2026 Horizon League Indoor Track & Field Championship,2026-02-28,200,,25.64,
35,2026 Horizon League Indoor Track & Field Championship,2026-02-28,4x400,,3:48.01,
35,Panther Tune-up,2026-02-21,60,,,
35,GVSU Big Meet-Friday,2026-02-13,200,,25.54,
35,GVSU Big Meet-Friday,2026-02-13,400,,59.54,
35,Iowa State Classic,2026-02-06,200,,,
35,Iowa State Classic,2026-02-06,400,,,
35,2026 Meyo Invitational (Notre Dame Indoor T&F),2026-01-30,200,,25.64,
35,2026 Meyo Invitational (Notre Dame Indoor T&F),2026-01-30,400,,59.38,
35,2026 Meyo Invitational (Notre Dame Indoor T&F),2026-01-30,4x400,,3:48.06,
35,Larry Wieczorek Invitational,2026-01-23,60,,7.97,
35,Larry Wieczorek Invitational,2026-01-23,200,,25.45,
35,Larry Wieczorek Invitational,2026-01-23,4x400,,3:48.92,
35,Tierney Classic,2026-01-18,60,,7.84,
35,Tierney Classic,2026-01-18,60,,7.89,
35,Tierney Classic,2026-01-18,4x400,,3:52.42,
35,Minnesota Open,2026-01-10,200,,25.68,
35,Minnesota Open,2026-01-10,400,,1:00.25,
35,2025 Blue Demon Holiday Invite,2025-12-12,60,,7.84,
35,2025 Blue Demon Holiday Invite,2025-12-12,60,,7.83,
35,Horizon League Championship,2025-05-09,100,,12.08,(+0.0)
35,Horizon League Championship,2025-05-09,200,,24.93,(0.2)
35,Horizon League Championship,2025-05-09,4x100,,46.21,
35,Horizon League Championship,2025-05-09,4x400,,3:47.15,
35,Jim Green Invitational,2025-05-02,200,,24.75,(-0.7)
35,Jim Green Invitational,2025-05-02,400,,58.55,
35,Fighting Illini Twilight,2025-04-26,200,,24.71,(4.6)
35,Fighting Illini Twilight,2025-04-26,400,,,
35,Fighting Illini Twilight,2025-04-26,4x100,,46.13,
35,Gibson Invitational,2025-04-17,200,,24.84,(0.7)
35,Gibson Invitational,2025-04-17,4x100,,46.69,
35,Green & White Invite,2025-04-17,400,,59.24,
35,Duke Invitational,2025-04-10,100,,12.44,(-0.3)
35,Duke Invitational,2025-04-10,200,,25.09,(+0.0)
35,Duke Invitational,2025-04-10,400,,57.37,
35,Ashton May Invitational,2025-04-05,100,,12.18,(2.3)
35,Ashton May Invitational,2025-04-05,100,,12.19,(0.8)
35,Ashton May Invitational,2025-04-05,200,,25.09,(2.3)
35,Redbird Challenge,2025-03-28,100,,12.07,(4.5)
35,Redbird Challenge,2025-03-28,100,,12.17,(3.2)
35,Redbird Challenge,2025-03-28,200,,24.92,(3.5)
35,Redbird Challenge,2025-03-28,400,,,
35,2025 Horizon League Indoor Track & Field Championship,2025-03-01,200,,25.49,
35,2025 Horizon League Indoor Track & Field Championship,2025-03-01,4x400,,3:53.83,
35,GVSU Big Meet- Friday,2025-02-14,200,,25.10,
35,UW-La Crosse Mark Guthrie Legacy Invitational,2025-02-08,200,,25.38,
35,UW-La Crosse Mark Guthrie Legacy Invitational,2025-02-08,400,,1:00.51,
35,Meyo Invitational (2025 Notre Dame Indoor Track & Field),2025-01-31,60,,7.87,
35,Meyo Invitational (2025 Notre Dame Indoor Track & Field),2025-01-31,200,,25.39,
35,Meyo Invitational (2025 Notre Dame Indoor Track & Field),2025-01-31,400,,59.84,
35,John Tierney Classic,2025-01-25,60,,7.79,
35,John Tierney Classic,2025-01-25,60,,7.83,
35,John Tierney Classic,2025-01-25,4x400,,,
35,Badgers Midwest Invite,2025-01-11,60,,7.85,
35,Badgers Midwest Invite,2025-01-11,300,,40.70,
35,2024 Blue Demon Holiday Invite,2024-12-13,200,,25.15,
50,2026 Horizon League Indoor Track & Field Championship,2026-02-28,400,,57.08,
50,2026 Horizon League Indoor Track & Field Championship,2026-02-28,4x400,,3:48.01,
50,GVSU Big Meet-Friday,2026-02-13,200,,25.56,
50,GVSU Big Meet-Friday,2026-02-13,400,,57.31,
50,Iowa State Classic,2026-02-06,200,,25.71,
50,Iowa State Classic,2026-02-06,400,,56.55,
50,2026 Meyo Invitational (Notre Dame Indoor T&F),2026-01-30,200,,,
50,2026 Meyo Invitational (Notre Dame Indoor T&F),2026-01-30,400,,56.74,
50,2026 Meyo Invitational (Notre Dame Indoor T&F),2026-01-30,4x400,,3:48.06,
50,Larry Wieczorek Invitational,2026-01-23,200,,26.16,
50,Larry Wieczorek Invitational,2026-01-23,400,,56.98,
50,Larry Wieczorek Invitational,2026-01-23,4x400,,3:48.92,
50,Tierney Classic,2026-01-18,60,,8.18,
50,Tierney Classic,2026-01-18,4x400,,3:52.42,
50,Minnesota Open,2026-01-10,60,,8.31,
50,Minnesota Open,2026-01-10,200,,26.31,
50,2025 Blue Demon Holiday Invite,2025-12-12,400,,56.88,
50,Horizon League Championship,2025-05-09,400H,,1:02.36,
50,Horizon League Championship,2025-05-09,400H,,1:02.13,
50,Horizon League Championship,2025-05-09,4x400,,3:47.15,
50,Jim Green Invitational,2025-05-02,400,,56.82,
50,Jim Green Invitational,2025-05-02,400H,,1:04.22,
50,Fighting Illini Twilight,2025-04-26,400H,,1:02.61,
50,Gibson Invitational,2025-04-17,400H,,1:02.43,
50,Gibson Invitational,2025-04-17,4x400,,3:52.52,
50,Green & White Invite,2025-04-17,400,,57.90,
50,Marquette Invitational,2025-04-10,400H,,,
50,Marquette Invitational,2025-04-10,4x400,,,
50,Ashton May Invitational,2025-04-05,400H,,1:03.40,
50,Redbird Challenge,2025-03-28,400H,,1:05.59,
50,Redbird Challenge,2025-03-28,4x400,,4:01.92,
50,2025 Horizon League Indoor Track & Field Championship,2025-03-01,400,,58.08,
50,2025 Horizon League Indoor Track & Field Championship,2025-03-01,400,,57.89,
50,2025 Horizon League Indoor Track & Field Championship,2025-03-01,4x400,,3:53.83,
50,Panther Tune-up,2025-02-22,400,,1:00.99,
50,UW-La Crosse Mark Guthrie Legacy Invitational,2025-02-08,200,,26.78,
50,UW-La Crosse Mark Guthrie Legacy Invitational,2025-02-08,400,,58.26,
50,Meyo Invitational (2025 Notre Dame Indoor Track & Field),2025-01-31,200,,25.68,
50,Meyo Invitational (2025 Notre Dame Indoor Track & Field),2025-01-31,400,,57.49,
50,John Tierney Classic,2025-01-25,4x400,,,
50,Badgers Midwest Invite,2025-01-11,600,,1:36.83,
50,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,400,,57.34,
50,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,400,,56.54,
50,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,400H,,1:03.73,
50,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,400H,,1:04.11,
50,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,4x400,,3:51.99,
50,Clark Wood Open 2024,2024-04-26,400,,57.61,
50,Clark Wood Open 2024,2024-04-26,400H,,1:01.51,
50,2024 Bryan Clay Invitational,2024-04-11,400,,57.62,
50,2024 Bryan Clay Invitational,2024-04-11,400H,,1:04.42,
50,Golden Grizzly T&F Invite,2024-04-06,400H,,1:04.89,
50,Golden Grizzly T&F Invite,2024-04-06,4x400,,4:01.20,
50,Raleigh Relays,2024-03-28,400,,57.93,
50,Raleigh Relays,2024-03-28,400H,,,
50,Horizon League Indoor Track & Field Championship,2024-02-24,400,,56.62,
50,Horizon League Indoor Track & Field Championship,2024-02-24,400,,57.36,
50,Horizon League Indoor Track & Field Championship,2024-02-24,4x400,,3:55.74,
50,GVSU Big Meet- (Friday),2024-02-09,400,,57.08,
50,GVSU Big Meet- (Friday),2024-02-09,4x400,,3:54.02,
50,Mark Guthrie Legacy Invite,2024-02-03,200,,26.10,
50,Mark Guthrie Legacy Invite,2024-02-03,400,,58.41,
50,Illini Challenge,2024-01-26,400,,57.99,
50,Illini Challenge,2024-01-26,4x400,,4:05.88,
50,Illini Challenge,2024-01-26,DMR,,12:06.95,
50,John Tierney Classic,2024-01-20,4x400,,4:01.76,
50,Badgers Midwest Invite,2024-01-13,600,,1:37.83,
50,2023 Blue Demon Holiday Invite,2023-12-08,400,,57.22,
50,2023 Blue Demon Holiday Invite,2023-12-08,4x400,,3:54.68,
50,Horizon League Championship,2023-05-05,400,,56.93,
50,Horizon League Championship,2023-05-05,400,,56.92,
50,Horizon League Championship,2023-05-05,400H,,1:02.48,
50,Horizon League Championship,2023-05-05,400H,,1:03.38,
50,Horizon League Championship,2023-05-05,4x400,,3:53.61,
50,Clark Wood Open 2023,2023-04-28,400,,56.61,
50,Clark Wood Open 2023,2023-04-28,400H,,1:03.66,
50,Gary Wieneke Memorial,2023-04-21,400H,,1:04.37,
50,Gibson Invitational & Multis,2023-04-13,400H,,1:03.44,
50,Gibson Invitational & Multis,2023-04-13,4x400,,4:00.54,
50,Fighting Illini Challenge,2023-04-08,400H,,1:05.18,
50,Fighting Illini Challenge,2023-04-08,4x400,,4:03.58,
50,2023 Horizon League Indoor Track & Field Championship,2023-02-25,400,,58.23,
50,2023 Horizon League Indoor Track & Field Championship,2023-02-25,400,,58.55,
50,2023 Horizon League Indoor Track & Field Championship,2023-02-25,4x400,,3:54.28,
50,Panther Tune-Up,2023-02-18,60H,,9.41,
50,GVSU Big Meet (Friday),2023-02-10,400,,57.82,
50,GVSU Big Meet (Friday),2023-02-10,4x400,,3:57.79,
50,Mark Guthrie Legacy Invitational,2023-02-04,400,,59.35,
50,Mark Guthrie Legacy Invitational,2023-02-04,60H,,9.36,
50,Mark Guthrie Legacy Invitational,2023-02-04,60H,,9.40,
50,Mark Guthrie Legacy Invitational,2023-02-04,4x400,,4:02.38,
50,Wisconsin Badgers Midwest Invite,2023-01-14,60H,,9.30,
50,Wisconsin Badgers Midwest Invite,2023-01-14,4x400,,3:59.25,
50,2022 Blue Demon Holiday Invite,2022-12-09,60,,8.17,
50,2022 Blue Demon Holiday Invite,2022-12-09,4x400,,3:58.16,
71,Gibson Invitational,2026-04-16,PV,3.59,,
71,Marquette Invitational,2026-04-10,PV,,,
71,UW-La Crosse Ashton May Invitational,2026-04-03,PV,3.47,,
71,Joyce Morton-Kief Invite,2026-03-27,PV,3.58,,
71,2026 Horizon League Indoor Track & Field Championship,2026-02-28,PV,3.62,,
71,Panther Tune-up,2026-02-21,PV,3.43,,
71,2026 Blue Demon Alumni Classic,2026-02-13,PV,3.45,,
71,UW-La Crosse Mark Guthrie Legacy Invitational,2026-02-07,PV,3.53,,
71,Tierney Classic,2026-01-18,PV,3.3,,
71,Minnesota Open,2026-01-10,PV,3.41,,
71,Gibson Invitational,2025-04-17,PV,3.3,,
71,Marquette Invitational,2025-04-10,PV,3.36,,
71,Ashton May Invitational,2025-04-05,PV,3.36,,
71,Redbird Challenge,2025-03-28,PV,3.28,,
71,John Tierney Classic,2025-01-25,PV,,,
71,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,PV,3.4,,
71,UW-Whitewater Drake Alternative,2024-04-25,PV,,,
71,Gibson Invitational,2024-04-18,PV,3.48,,
71,Gary Wieneke Memorial,2024-04-13,PV,3.62,,
71,Golden Grizzly T&F Invite,2024-04-06,PV,3.35,,
71,Redbird Challenge,2024-03-29,PV,,,
71,Horizon League Indoor Track & Field Championship,2024-02-24,PV,3.52,,
71,PANTHER TUNE-UP,2024-02-17,PV,3.45,,
71,Mark Guthrie Legacy Invite,2024-02-03,PV,3.42,,
71,John Tierney Classic,2024-01-20,PV,3.6,,
71,Badgers Midwest Invite,2024-01-13,PV,3.62,,
71,Illini Open,2024-01-06,PV,3.67,,
71,Horizon League Championship,2023-05-05,PV,3.73,,
71,Clark Wood Open 2023,2023-04-28,PV,3.42,,
71,Gary Wieneke Memorial,2023-04-21,PV,3.51,,
71,Gibson Invitational & Multis,2023-04-13,PV,3.6,,
71,Fighting Illini Challenge,2023-04-08,PV,3.36,,
71,2023 Horizon League Indoor Track & Field Championship,2023-02-25,PV,3.6,,
71,Panther Tune-Up,2023-02-18,PV,3.35,,
71,Mark Guthrie Legacy Invitational,2023-02-04,PV,3.56,,
71,Jack Johnson Classic,2023-01-27,PV,3.67,,
71,John Tierney Classic,2023-01-21,PV,3.45,,
71,Wisconsin Badgers Midwest Invite,2023-01-14,PV,3.62,,
16,Gibson Invitational,2026-04-16,200,,24.38,(2.6)
16,Gibson Invitational,2026-04-16,400,,55.12,
16,Gibson Invitational,2026-04-16,4x100,,46.51,
16,Gibson Invitational,2026-04-16,4x400,,,
16,Duke Invitational,2026-04-10,100,,12.07,(0.7)
16,Duke Invitational,2026-04-10,200,,24.51,(0.2)
16,Duke Invitational,2026-04-10,400,,55.77,
16,UW-La Crosse Ashton May Invitational,2026-04-03,100,,12.17,(0.5)
16,UW-La Crosse Ashton May Invitational,2026-04-03,100,,12.49,(-0.2)
16,UW-La Crosse Ashton May Invitational,2026-04-03,200,,24.52,(1.7)
16,UW-La Crosse Ashton May Invitational,2026-04-03,4x100,,46.91,
16,Raleigh Relays,2026-03-26,100,,12.29,(0.5)
16,Raleigh Relays,2026-03-26,200,,24.81,(-0.1)
16,Raleigh Relays,2026-03-26,400,,56.22,
16,2026 Horizon League Indoor Track & Field Championship,2026-02-28,200,,24.87,
16,2026 Horizon League Indoor Track & Field Championship,2026-02-28,200,,24.95,
16,2026 Horizon League Indoor Track & Field Championship,2026-02-28,400,,56.11,
16,2026 Horizon League Indoor Track & Field Championship,2026-02-28,400,,55.92,
16,2026 Horizon League Indoor Track & Field Championship,2026-02-28,4x400,,3:48.01,
16,Panther Tune-up,2026-02-21,60,,,
16,Panther Tune-up,2026-02-21,200,,,
16,GVSU Big Meet-Friday,2026-02-13,200,,25.08,
16,Iowa State Classic,2026-02-06,60,,7.77,
16,Iowa State Classic,2026-02-06,60,,7.82,
16,Iowa State Classic,2026-02-06,200,,24.91,
16,Iowa State Classic,2026-02-06,400,,55.62,
16,2026 Meyo Invitational (Notre Dame Indoor T&F),2026-01-30,200,,24.87,
16,2026 Meyo Invitational (Notre Dame Indoor T&F),2026-01-30,400,,56.04,
16,2026 Meyo Invitational (Notre Dame Indoor T&F),2026-01-30,4x400,,3:48.06,
16,Larry Wieczorek Invitational,2026-01-23,200,,25.27,
16,Larry Wieczorek Invitational,2026-01-23,400,,56.44,
16,Larry Wieczorek Invitational,2026-01-23,4x400,,3:48.92,
16,Tierney Classic,2026-01-18,60,,7.84,
16,Tierney Classic,2026-01-18,60,,7.82,
16,Tierney Classic,2026-01-18,4x400,,3:52.42,
16,Minnesota Open,2026-01-10,60,,7.90,
16,Minnesota Open,2026-01-10,60,,7.90,
16,Minnesota Open,2026-01-10,200,,25.58,
16,2025 Blue Demon Holiday Invite,2025-12-12,400,,56.91,
16,Horizon League Championship,2025-05-09,200,,24.69,(2.2)
16,Horizon League Championship,2025-05-09,200,,24.83,(1.7)
16,Horizon League Championship,2025-05-09,400,,55.53,
16,Horizon League Championship,2025-05-09,400,,55.84,
16,Horizon League Championship,2025-05-09,4x100,,46.21,
16,Horizon League Championship,2025-05-09,4x400,,3:47.15,
16,Fighting Illini Twilight,2025-04-26,200,,24.15,(4.6)
16,Fighting Illini Twilight,2025-04-26,400,,54.72,
16,Fighting Illini Twilight,2025-04-26,4x100,,46.13,
16,Gibson Invitational,2025-04-17,400,,55.87,
16,Gibson Invitational,2025-04-17,4x100,,46.69,
16,Gibson Invitational,2025-04-17,4x400,,3:52.52,
16,Duke Invitational,2025-04-10,100,,12.37,(0.2)
16,Duke Invitational,2025-04-10,200,,25.19,(-0.2)
16,Duke Invitational,2025-04-10,400,,56.16,
16,Ashton May Invitational,2025-04-05,100,,12.10,(2.0)
16,Ashton May Invitational,2025-04-05,100,,12.15,(0.8)
16,Ashton May Invitational,2025-04-05,200,,24.79,(2.3)
16,Raleigh Relays,2025-03-27,200,,25.04,(0.2)
16,Raleigh Relays,2025-03-27,400,,56.35,
16,2025 Horizon League Indoor Track & Field Championship,2025-03-01,400,,57.66,
16,2025 Horizon League Indoor Track & Field Championship,2025-03-01,400,,57.35,
16,2025 Horizon League Indoor Track & Field Championship,2025-03-01,4x400,,3:53.83,
16,GVSU Big Meet- Friday,2025-02-14,400,,56.06,
16,GVSU Big Meet- Friday,2025-02-14,4x400,,,
16,UW-La Crosse Mark Guthrie Legacy Invitational,2025-02-08,200,,25.84,
16,UW-La Crosse Mark Guthrie Legacy Invitational,2025-02-08,400,,58.30,
16,Meyo Invitational (2025 Notre Dame Indoor Track & Field),2025-01-31,60,,7.82,
16,Meyo Invitational (2025 Notre Dame Indoor Track & Field),2025-01-31,200,,25.35,
16,Meyo Invitational (2025 Notre Dame Indoor Track & Field),2025-01-31,400,,57.23,
16,John Tierney Classic,2025-01-25,60,,7.76,
16,John Tierney Classic,2025-01-25,60,,7.77,
16,John Tierney Classic,2025-01-25,4x400,,,
16,Badgers Midwest Invite,2025-01-11,60,,7.89,
16,Badgers Midwest Invite,2025-01-11,300,,40.53,
16,2024 Blue Demon Holiday Invite,2024-12-13,400,,58.03,
16,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,400,,56.48,
16,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,400,,56.21,
16,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,4x400,,3:51.99,
16,Clark Wood Open 2024,2024-04-26,200,,25.25,(1.1)
16,Clark Wood Open 2024,2024-04-26,400,,56.44,
16,Gibson Invitational,2024-04-18,200,,25.12,(+0.0)
16,Gibson Invitational,2024-04-18,400,,57.53,
16,Gibson Invitational,2024-04-18,4x400,,4:07.62,
16,Gary Wieneke Memorial,2024-04-13,200,,25.17,(1.8)
16,Gary Wieneke Memorial,2024-04-13,400,,57.08,
16,Golden Grizzly T&F Invite,2024-04-06,200,,25.23,(1.3)
16,Golden Grizzly T&F Invite,2024-04-06,400,,57.90,
16,Golden Grizzly T&F Invite,2024-04-06,4x400,,4:01.20,
16,Raleigh Relays,2024-03-28,200,,25.68,(-2.5)
16,Raleigh Relays,2024-03-28,400,,58.03,
16,Horizon League Indoor Track & Field Championship,2024-02-24,400,,56.66,
16,Horizon League Indoor Track & Field Championship,2024-02-24,400,,57.20,
16,Horizon League Indoor Track & Field Championship,2024-02-24,4x400,,3:55.74,
16,GVSU Big Meet- (Friday),2024-02-09,400,,57.29,
16,GVSU Big Meet- (Friday),2024-02-09,4x400,,3:54.02,
16,Mark Guthrie Legacy Invite,2024-02-03,200,,26.10,
16,Mark Guthrie Legacy Invite,2024-02-03,400,,58.83,
16,Illini Challenge,2024-01-26,200,,26.38,
16,Illini Challenge,2024-01-26,400,,58.62,
16,Illini Challenge,2024-01-26,4x400,,4:05.88,
16,John Tierney Classic,2024-01-20,200,,26.17,
16,John Tierney Classic,2024-01-20,4x400,,4:01.76,
16,Badgers Midwest Invite,2024-01-13,60,,8.02,
16,Badgers Midwest Invite,2024-01-13,300,,40.75,
16,2023 Blue Demon Holiday Invite,2023-12-08,400,,57.79,
16,2023 Blue Demon Holiday Invite,2023-12-08,4x400,,3:54.68,
16,Horizon League Championship,2023-05-05,400,,58.40,
16,Horizon League Championship,2023-05-05,4x400,,3:53.61,
16,Clark Wood Open 2023,2023-04-28,400,,58.37,
16,Marquette Invitational,2023-04-22,200,,25.92,(-0.4)
16,Marquette Invitational,2023-04-22,400,,58.34,
16,Gibson Invitational & Multis,2023-04-13,400,,59.19,
16,Gibson Invitational & Multis,2023-04-13,4x400,,4:00.54,
16,Fighting Illini Challenge,2023-04-08,400,,59.29,
16,Fighting Illini Challenge,2023-04-08,4x400,,4:03.58,
16,GVSU Big Meet (Friday),2023-02-10,400,,59.07,
16,GVSU Big Meet (Friday),2023-02-10,4x400,,3:57.79,
16,Mark Guthrie Legacy Invitational,2023-02-04,400,,1:00.02,
16,Mark Guthrie Legacy Invitational,2023-02-04,4x400,,4:02.38,
16,John Tierney Classic,2023-01-21,400,,1:00.63,
16,Wisconsin Badgers Midwest Invite,2023-01-14,60,,8.12,
16,Wisconsin Badgers Midwest Invite,2023-01-14,4x400,,3:59.25,
16,2022 Blue Demon Holiday Invite,2022-12-09,400,,1:00.11,
16,2022 Blue Demon Holiday Invite,2022-12-09,4x400,,3:58.16,
145,Horizon League Championship,2025-05-09,200,,25.38,(0.2)
145,Badger Challenge,2025-05-02,200,,25.36,(0.4)
145,Fighting Illini Twilight,2025-04-26,200,,25.06,(4.6)
145,Gibson Invitational,2025-04-17,200,,25.19,(1.2)
145,Gibson Invitational,2025-04-17,4x100,,46.69,
145,Marquette Invitational,2025-04-10,200,,25.60,(-0.2)
145,Marquette Invitational,2025-04-10,4x100,,47.28,
145,Ashton May Invitational,2025-04-05,100,,12.44,(2.0)
145,Ashton May Invitational,2025-04-05,200,,25.36,(2.3)
145,Redbird Challenge,2025-03-28,200,,25.21,(3.1)
145,Redbird Challenge,2025-03-28,4x100,,49.27,
145,2025 Horizon League Indoor Track & Field Championship,2025-03-01,200,,25.87,
145,Panther Tune-up,2025-02-22,200,,25.96,
145,UW-La Crosse Mark Guthrie Legacy Invitational,2025-02-08,200,,26.31,
145,John Tierney Classic,2025-01-25,200,,26.32,
145,Badgers Midwest Invite,2025-01-11,300,,43.14,
145,2024 Blue Demon Holiday Invite,2024-12-13,200,,26.11,
145,Clark Wood Open 2024,2024-04-26,100,,12.39,(2.3)
145,Green & White Invite,2024-04-20,100,,12.56,(-0.1)
145,Green & White Invite,2024-04-20,100,,12.72,(0.9)
145,Green & White Invite,2024-04-20,200,,25.69,(0.8)
145,Marquette Invitational,2024-04-12,200,,25.97,(1.7)
145,Marquette Invitational,2024-04-12,4x100,,48.91,
145,Redbird Challenge,2024-03-29,100,,,
145,Redbird Challenge,2024-03-29,200,,26.57,(2.9)
145,PANTHER TUNE-UP,2024-02-17,60,,8.07,
145,PANTHER TUNE-UP,2024-02-17,60,,8.17,
145,PANTHER TUNE-UP,2024-02-17,200,,26.26,
145,Mark Guthrie Legacy Invite,2024-02-03,60,,8.06,
145,Mark Guthrie Legacy Invite,2024-02-03,200,,26.49,
145,John Tierney Classic,2024-01-20,60,,8.26,
145,John Tierney Classic,2024-01-20,60,,8.22,
145,John Tierney Classic,2023-01-21,60,,8.14,
145,John Tierney Classic,2023-01-21,60,,8.19,
145,John Tierney Classic,2023-01-21,200,,26.59,
145,Wisconsin Badgers Midwest Invite,2023-01-14,60,,8.23,
102,Gibson Invitational,2026-04-16,100,,12.20,(0.3)
102,Gibson Invitational,2026-04-16,4x100,,46.51,
102,Duke Invitational,2026-04-10,100,,12.27,(-0.6)
102,Duke Invitational,2026-04-10,200,,26.12,(+0.0)
102,UW-La Crosse Ashton May Invitational,2026-04-03,100,,12.38,(0.5)
102,UW-La Crosse Ashton May Invitational,2026-04-03,100,,12.79,(-0.2)
102,UW-La Crosse Ashton May Invitational,2026-04-03,4x100,,46.91,
102,UW-La Crosse Ashton May Invitational,2026-04-03,PV,3.47,,
102,Joyce Morton-Kief Invite,2026-03-27,100,,12.20,(3.4)
102,Joyce Morton-Kief Invite,2026-03-27,PV,3.58,,
102,2026 Horizon League Indoor Track & Field Championship,2026-02-28,60,,7.84,
102,2026 Horizon League Indoor Track & Field Championship,2026-02-28,PV,3.47,,
102,Panther Tune-up,2026-02-21,60,,7.75,
102,Panther Tune-up,2026-02-21,60,,7.71,
102,Panther Tune-up,2026-02-21,PV,3.58,,
102,GVSU Big Meet-Friday,2026-02-13,60,,7.71,
102,GVSU Big Meet-Friday,2026-02-13,200,,26.21,
102,UW-La Crosse Mark Guthrie Legacy Invitational,2026-02-07,60,,7.81,
102,UW-La Crosse Mark Guthrie Legacy Invitational,2026-02-07,60,,7.88,
102,UW-La Crosse Mark Guthrie Legacy Invitational,2026-02-07,PV,3.38,,
102,2026 Meyo Invitational (Notre Dame Indoor T&F),2026-01-30,60,,7.91,
102,2026 Meyo Invitational (Notre Dame Indoor T&F),2026-01-30,PV,3.53,,
102,Larry Wieczorek Invitational,2026-01-23,60,,7.86,
102,Larry Wieczorek Invitational,2026-01-23,200,,26.39,
102,Larry Wieczorek Invitational,2026-01-23,PV,3.45,,
102,Tierney Classic,2026-01-18,60,,7.76,
102,Tierney Classic,2026-01-18,60,,7.76,
102,Tierney Classic,2026-01-18,PV,3.3,,
102,Minnesota Open,2026-01-10,60,,7.94,
102,Minnesota Open,2026-01-10,60,,7.91,
102,Minnesota Open,2026-01-10,200,,27.27,
102,Minnesota Open,2026-01-10,PV,3.41,,
